name,level,exp
Doduo,15,13307
Doduo,35,189026
Doduo,55,757207
Doduo,75,1955183
Doduo,95,4624402
Doduo,16,16342
Doduo,36,206188
Doduo,56,800093
Doduo,76,2036524
Doduo,96,5048908
Doduo,17,19809
Doduo,37,224360
Doduo,57,844576
Doduo,77,2120283
Doduo,97,5669547
Doduo,18,23738
Doduo,38,243570
Doduo,58,890684
Doduo,78,2206545
Doduo,98,6659904
Doduo,19,28156
Doduo,39,263848
Doduo,59,938450
Doduo,79,2295415
Doduo,99,8405721
Doduo,20,33093
Doduo,40,285223
Doduo,60,987904
Doduo,80,2387015
Doduo,100,11860435
Dodrio,1,0
Dodrio,21,63494
Dodrio,41,506460
Dodrio,61,1710146
Dodrio,81,4084131
Dodrio,2,139
Dodrio,22,73470
Dodrio,42,545391
Dodrio,62,1797249
Dodrio,82,4244692
Dodrio,3,199
Dodrio,23,84442
Dodrio,43,586270
Dodrio,63,1887285
Dodrio,83,4410709
Dodrio,4,355
Dodrio,24,96459
Dodrio,44,629145
Dodrio,64,1980308
Dodrio,84,4582703
Dodrio,5,653
Dodrio,25,109566
Dodrio,45,674063
Dodrio,65,2076374
Dodrio,85,4761361
Dodrio,6,1141
Dodrio,26,123812
Dodrio,46,721072
Dodrio,66,2175539
Dodrio,86,4947612
Dodrio,7,1866
Dodrio,27,139244
Dodrio,47,770222
Dodrio,67,2277859
Dodrio,87,5142735
Dodrio,8,2876
Dodrio,28,155910
Dodrio,48,821559
Dodrio,68,2383396
Dodrio,88,5348530
Dodrio,9,4218
Dodrio,29,173857
Dodrio,49,875132
Dodrio,69,2492210
Dodrio,89,5567582
Dodrio,10,5939
Dodrio,30,193133
Dodrio,50,930989
Dodrio,70,2604368
Dodrio,90,5803691
Dodrio,11,8088
Dodrio,31,213785
Dodrio,51,989179
Dodrio,71,2719938
Dodrio,91,6062586
Dodrio,12,10711
Dodrio,32,235861
Dodrio,52,1049749
Dodrio,72,2838994
Dodrio,92,6353148
Dodrio,13,13856
Dodrio,33,259408
Dodrio,53,1112750
Dodrio,73,2961614
Dodrio,93,6689571
Dodrio,14,17570
Dodrio,34,284474
Dodrio,54,1178229
Dodrio,74,3087886
Dodrio,94,7095353
Dodrio,15,21901
Dodrio,35,311106
Dodrio,55,1246236
Dodrio,75,3217905
Dodrio,95,7610995
Dodrio,16,26896
Dodrio,36,339352
Dodrio,56,1316820
Dodrio,76,3351780
Dodrio,96,8309662
Dodrio,17,32603
Dodrio,37,369260
Dodrio,57,1390031
Dodrio,77,3489633
Dodrio,97,9331130
Dodrio,18,39068
Dodrio,38,400877
Dodrio,58,1465918
Dodrio,78,3631606
Dodrio,98,10961093
Dodrio,19,46340
Dodrio,39,434251
Dodrio,59,1544533
Dodrio,79,3777870
Dodrio,99,13834416
Dodrio,20,54466
Dodrio,40,469429
Dodrio,60,1625925
Dodrio,80,3928629
Dodrio,100,19520299
Seel,1,0
Seel,21,40186
Seel,41,320544
Seel,61,1082371
Seel,81,2584893
Seel,2,88
Seel,22,46500
Seel,42,345184
Seel,62,1137499
Seel,82,2686514
Seel,3,126
Seel,23,53444
Seel,43,371057
Seel,63,1194484
Seel,83,2791588
Seel,4,224
Seel,24,61050
Seel,44,398193
Seel,64,1253360
Seel,84,2900445
Seel,5,413
Seel,25,69345
Seel,45,426622
Seel,65,1314161
Seel,85,3013520
Seel,6,722
Seel,26,78362
Seel,46,456375
Seel,66,1376923
Seel,86,3131400
Seel,7,1181
Seel,27,88129
Seel,47,487482
Seel,67,1441683
Seel,87,3254896
Seel,8,1820
Seel,28,98677
Seel,48,519974
Seel,68,1508478
Seel,88,3385146
Seel,9,2669
Seel,29,110036
Seel,49,553881
Seel,69,1577348
Seel,89,3523786
Seel,10,3759
Seel,30,122236
Seel,50,589233
Seel,70,1648334
Seel,90,3673222
Seel,11,5119
Seel,31,135307
Seel,51,626062
Seel,71,1721480
Seel,91,3837080
Seel,12,6779
Seel,32,149279
Seel,52,664398
Seel,72,1796831
Seel,92,4020980
Seel,13,8769
Seel,33,164182
Seel,53,704272
Seel,73,1874439
Seel,93,4233906
Seel,14,11120
Seel,34,180046
Seel,54,745714
Seel,74,1954358
Seel,94,4490730
Seel,15,13861
Seel,35,196902
Seel,55,788757
Seel,75,2036649
Seel,95,4817085
Seel,16,17023
Seel,36,214780
Seel,56,833430
Seel,76,2121380
Seel,96,5259280
Seel,17,20634
Seel,37,233708
Seel,57,879766
Seel,77,2208628
Seel,97,5905778
Seel,18,24727
Seel,38,253719
Seel,58,927796
Seel,78,2298485
Seel,98,6937400
Seel,19,29329
Seel,39,274842
Seel,59,977552
Seel,79,2391057
Seel,99,8755960
Seel,20,34472
Seel,40,297107
Seel,60,1029066
Seel,80,2486474
Seel,100,12354620
Dewgong,1,0
Dewgong,21,70727
Dewgong,41,564158
Dewgong,61,1904973
Dewgong,81,4549412
Dewgong,2,155
Dewgong,22,81840
Dewgong,42,607524
Dewgong,62,2001998
Dewgong,82,4728264
Dewgong,3,222
Dewgong,23,94063
Dewgong,43,653060
Dewgong,63,2102292
Dewgong,83,4913195
Dewgong,4,395
Dewgong,24,107448
Dewgong,44,700819
Dewgong,64,2205913
Dewgong,84,5104783
Dewgong,5,727
Dewgong,25,122048
Dewgong,45,750855
Dewgong,65,2312923
Dewgong,85,5303795
Dewgong,6,1271
Dewgong,26,137917
Dewgong,46,803220
Dewgong,66,2423385
Dewgong,86,5511264
Dewgong,7,2078
Dewgong,27,155108
Dewgong,47,857969
Dewgong,67,2537362
Dewgong,87,5728617
Dewgong,8,3203
Dewgong,28,173672
Dewgong,48,915154
Dewgong,68,2654922
Dewgong,88,5957857
Dewgong,9,4698
Dewgong,29,193664
Dewgong,49,974830
Dewgong,69,2776133
Dewgong,89,6201864
Dewgong,10,6616
Dewgong,30,215136
Dewgong,50,1037051
Dewgong,70,2901068
Dewgong,90,6464871
Dewgong,11,9010
Dewgong,31,238140
Dewgong,51,1101870
Dewgong,71,3029804
Dewgong,91,6753260
Dewgong,12,11932
Dewgong,32,262731
Dewgong,52,1169341
Dewgong,72,3162423
Dewgong,92,7076924
Dewgong,13,15435
Dewgong,33,288961
Dewgong,53,1239519
Dewgong,73,3299013
Dewgong,93,7451674
Dewgong,14,19572
Dewgong,34,316882
Dewgong,54,1312458
Dewgong,74,3439671
Dewgong,94,7903685
Dewgong,15,24396
Dewgong,35,346548
Dewgong,55,1388212
Dewgong,75,3584502
Dewgong,95,8478070
Dewgong,16,29960
Dewgong,36,378012
Dewgong,56,1466838
Dewgong,76,3733628
Dewgong,96,9256332
Dewgong,17,36317
Dewgong,37,411327
Dewgong,57,1548389
Dewgong,77,3887186
Dewgong,97,10394170
Dewgong,18,43519
Dewgong,38,446546
Dewgong,58,1632922
Dewgong,78,4045334
Dewgong,98,12209825
Dewgong,19,51620
Dewgong,39,483722
Dewgong,59,1720492
Dewgong,79,4208261
Dewgong,99,15410489
Dewgong,20,60672
Dewgong,40,522909
Dewgong,60,1811157
Dewgong,80,4376194
Dewgong,100,21744131
Grimer,1,0
Grimer,21,36167
Grimer,41,288490
Grimer,61,974134
Grimer,81,2326404
Grimer,2,79
Grimer,22,41850
Grimer,42,310666
Grimer,62,1023749
Grimer,82,2417862
Grimer,3,113
Grimer,23,48100
Grimer,43,333951
Grimer,63,1075035
Grimer,83,2512429
Grimer,4,202
Grimer,24,54945
Grimer,44,358373
Grimer,64,1128024
Grimer,84,2610400
Grimer,5,372
Grimer,25,62411
Grimer,45,383960
Grimer,65,1182745
Grimer,85,2712168
Grimer,6,650
Grimer,26,70526
Grimer,46,410737
Grimer,66,1239231
Grimer,86,2818260
Grimer,7,1063
Grimer,27,79316
Grimer,47,438734
Grimer,67,1297514
Grimer,87,2929406
Grimer,8,1638
Grimer,28,88809
Grimer,48,467976
Grimer,68,1357630
Grimer,88,3046631
Grimer,9,2402
Grimer,29,99032
Grimer,49,498493
Grimer,69,1419613
Grimer,89,3171407
Grimer,10,3383
Grimer,30,110012
Grimer,50,530310
Grimer,70,1483501
Grimer,90,3305900
Grimer,11,4607
Grimer,31,121776
Grimer,51,563456
Grimer,71,1549332
Grimer,91,3453372
Grimer,12,6101
Grimer,32,134351
Grimer,52,597958
Grimer,72,1617148
Grimer,92,3618882
Grimer,13,7892
Grimer,33,147764
Grimer,53,633845
Grimer,73,1686995
Grimer,93,3810515
Grimer,14,10008
Grimer,34,162042
Grimer,54,671143
Grimer,74,1758922
Grimer,94,4041657
Grimer,15,12475
Grimer,35,177212
Grimer,55,709881
Grimer,75,1832984
Grimer,95,4335377
Grimer,16,15320
Grimer,36,193302
Grimer,56,750087
Grimer,76,1909242
Grimer,96,4733352
Grimer,17,18571
Grimer,37,210338
Grimer,57,791790
Grimer,77,1987765
Grimer,97,5315200
Grimer,18,22254
Grimer,38,228347
Grimer,58,835017
Grimer,78,2068636
Grimer,98,6243660
Grimer,19,26396
Grimer,39,247358
Grimer,59,879797
Grimer,79,2151951
Grimer,99,7880364
Grimer,20,31025
Grimer,40,267396
Grimer,60,926160
Grimer,80,2237826
Grimer,100,11119158
Muk,1,0
Muk,21,63092
Muk,41,503255
Muk,61,1699323
Muk,81,4058282
Muk,2,138
Muk,22,73005
Muk,42,541939
Muk,62,1785874
Muk,82,4217827
Muk,3,198
Muk,23,83908
Muk,43,582559
Muk,63,1875340
Muk,83,4382793
Muk,4,352
Muk,24,95848
Muk,44,625163
Muk,64,1967775
Muk,84,4553699
Muk,5,649
Muk,25,108873
Muk,45,669797
Muk,65,2063233
Muk,85,4731226
Muk,6,1133
Muk,26,123028
Muk,46,716509
Muk,66,2161769
Muk,86,4916298
Muk,7,1854
Muk,27,138363
Muk,47,765347
Muk,67,2263442
Muk,87,5110186
Muk,8,2858
Muk,28,154923
Muk,48,816359
Muk,68,2368311
Muk,88,5314679
Muk,9,4191
Muk,29,172757
Muk,49,869593
Muk,69,2476437
Muk,89,5532344
Muk,10,5902
Muk,30,191911
Muk,50,925097
Muk,70,2587885
Muk,90,5766958
Muk,11,8037
Muk,31,212432
Muk,51,982918
Muk,71,2702723
Muk,91,6024215
Muk,12,10643
Muk,32,234368
Muk,52,1043105
Muk,72,2821025
Muk,92,6312938
Muk,13,13768
Muk,33,257766
Muk,53,1105707
Muk,73,2942870
Muk,93,6647232
Muk,14,17459
Muk,34,282673
Muk,54,1170772
Muk,74,3068342
Muk,94,7050446
Muk,15,21763
Muk,35,309137
Muk,55,1238349
Muk,75,3197539
Muk,95,7562824
Muk,16,26726
Muk,36,337204
Muk,56,1308486
Muk,76,3330566
Muk,96,8257069
Muk,17,32396
Muk,37,366923
Muk,57,1381233
Muk,77,3467546
Muk,97,9272072
Muk,18,38821
Muk,38,398340
Muk,58,1456641
Muk,78,3608621
Muk,98,10891719
Muk,19,46047
Muk,39,431502
Muk,59,1534757
Muk,79,3753960
Muk,99,13746857
Muk,20,54122
Muk,40,466458
Muk,60,1615634
Muk,80,3903764
Muk,100,19396753
Shellder,1,0
Shellder,21,38980
Shellder,41,310928
Shellder,61,1049900
Shellder,81,2507346
Shellder,2,85
Shellder,22,45105
Shellder,42,334829
Shellder,62,1103374
Shellder,82,2605918
Shellder,3,122
Shellder,23,51841
Shellder,43,359925
Shellder,63,1158649
Shellder,83,2707840
Shellder,4,218
Shellder,24,59218
Shellder,44,386247
Shellder,64,1215759
Shellder,84,2813431
Shellder,5,401
Shellder,25,67265
Shellder,45,413823
Shellder,65,1274736
Shellder,85,2923114
Shellder,6,700
Shellder,26,76011
Shellder,46,442684
Shellder,66,1335615
Shellder,86,3037458
Shellder,7,1145
Shellder,27,85485
Shellder,47,472858
Shellder,67,1398432
Shellder,87,3157249
Shellder,8,1765
Shellder,28,95717
Shellder,48,504375
Shellder,68,1463224
Shellder,88,3283591
Shellder,9,2589
Shellder,29,106735
Shellder,49,537264
Shellder,69,1530028
Shellder,89,3418072
Shellder,10,3646
Shellder,30,118569
Shellder,50,571556
Shellder,70,1598884
Shellder,90,3563025
Shellder,11,4965
Shellder,31,131248
Shellder,51,607280
Shellder,71,1669835
Shellder,91,3721967
Shellder,12,6576
Shellder,32,144800
Shellder,52,644466
Shellder,72,1742926
Shellder,92,3900350
Shellder,13,8506
Shellder,33,159256
Shellder,53,683144
Shellder,73,1818206
Shellder,93,4106888
Shellder,14,10787
Shellder,34,174645
Shellder,54,723343
Shellder,74,1895727
Shellder,94,4356008
Shellder,15,13445
Shellder,35,190995
Shellder,55,765094
Shellder,75,1975549
Shellder,95,4672573
Shellder,16,16512
Shellder,36,208336
Shellder,56,808427
Shellder,76,2057738
Shellder,96,5101501
Shellder,17,20015
Shellder,37,226697
Shellder,57,853373
Shellder,77,2142369
Shellder,97,5728605
Shellder,18,23985
Shellder,38,246108
Shellder,58,899962
Shellder,78,2229530
Shellder,98,6729278
Shellder,19,28449
Shellder,39,266597
Shellder,59,948226
Shellder,79,2319325
Shellder,99,8493281
Shellder,20,33438
Shellder,40,288194
Shellder,60,998194
Shellder,80,2411879
Shellder,100,11983981
Cloyster,1,0
Cloyster,21,81578
Cloyster,41,650705
Cloyster,61,2197213
Cloyster,81,5247333
Cloyster,2,178
Cloyster,22,94395
Cloyster,42,700724
Cloyster,62,2309123
Cloyster,82,5453623
Cloyster,3,256
Cloyster,23,108493
Cloyster,43,753246
Cloyster,63,2424803
Cloyster,83,5666924
Cloyster,4,456
Cloyster,24,123931
Cloyster,44,808331
Cloyster,64,2544320
Cloyster,84,5887904
Cloyster,5,839
Cloyster,25,140772
Cloyster,45,866043
Cloyster,65,2667747
Cloyster,85,6117445
Cloyster,6,1466
Cloyster,26,159075
Cloyster,46,926441
Cloyster,66,2795154
Cloyster,86,6356742
Cloyster,7,2397
Cloyster,27,178903
Cloyster,47,989589
Cloyster,67,2926617
Cloyster,87,6607439
Cloyster,8,3695
Cloyster,28,200315
Cloyster,48,1055547
Cloyster,68,3062211
Cloyster,88,6871846
Cloyster,9,5419
Cloyster,29,223374
Cloyster,49,1124378
Cloyster,69,3202017
Cloyster,89,7153286
Cloyster,10,7631
Cloyster,30,248140
Cloyster,50,1196144
Cloyster,70,3346118
Cloyster,90,7456641
Cloyster,11,10392
Cloyster,31,274673
Cloyster,51,1270907
Cloyster,71,3494604
Cloyster,91,7789272
Cloyster,12,13762
Cloyster,32,303036
Cloyster,52,1348729
Cloyster,72,3647568
Cloyster,92,8162589
Cloyster,13,17803
Cloyster,33,333290
Cloyster,53,1429672
Cloyster,73,3805112
Cloyster,93,8594829
Cloyster,14,22575
Cloyster,34,365495
Cloyster,54,1513801
Cloyster,74,3967347
Cloyster,94,9116182
Cloyster,15,28139
Cloyster,35,399712
Cloyster,55,1601177
Cloyster,75,4134398
Cloyster,95,9778683
Cloyster,16,34557
Cloyster,36,436003
Cloyster,56,1691864
Cloyster,76,4306401
Cloyster,96,10676338
Cloyster,17,41889
Cloyster,37,474429
Cloyster,57,1785926
Cloyster,77,4483515
Cloyster,97,11988730
Cloyster,18,50196
Cloyster,38,515051
Cloyster,58,1883427
Cloyster,78,4665925
Cloyster,98,14082923
Cloyster,19,59539
Cloyster,39,557930
Cloyster,59,1984432
Cloyster,79,4853846
Cloyster,99,17774598
Cloyster,20,69979
Cloyster,40,603128
Cloyster,60,2089005
Cloyster,80,5047542
Cloyster,100,25079878
Gastly,1,0
Gastly,21,38176
Gastly,41,304517
Gastly,61,1028252
Gastly,81,2455648
Gastly,2,83
Gastly,22,44175
Gastly,42,327925
Gastly,62,1080624
Gastly,82,2552188
Gastly,3,120
Gastly,23,50772
Gastly,43,352504
Gastly,63,1134760
Gastly,83,2652009
Gastly,4,213
Gastly,24,57997
Gastly,44,378283
Gastly,64,1190692
Gastly,84,2755423
Gastly,5,392
Gastly,25,65878
Gastly,45,405291
Gastly,65,1248453
Gastly,85,2862844
Gastly,6,686
Gastly,26,74444
Gastly,46,433556
Gastly,66,1308077
Gastly,86,2974830
Gastly,7,1122
Gastly,27,83723
Gastly,47,463108
Gastly,67,1369599
Gastly,87,3092151
Gastly,8,1729
Gastly,28,93743
Gastly,48,493975
Gastly,68,1433054
Gastly,88,3215888
Gastly,9,2536
Gastly,29,104534
Gastly,49,526187
Gastly,69,1498481
Gastly,89,3347597
Gastly,10,3571
Gastly,30,116124
Gastly,50,559772
Gastly,70,1565917
Gastly,90,3489561
Gastly,11,4863
Gastly,31,128541
Gastly,51,594759
Gastly,71,1635406
Gastly,91,3645226
Gastly,12,6440
Gastly,32,141815
Gastly,52,631178
Gastly,72,1706990
Gastly,92,3819931
Gastly,13,8331
Gastly,33,155973
Gastly,53,669058
Gastly,73,1780717
Gastly,93,4022210
Gastly,14,10564
Gastly,34,171044
Gastly,54,708429
Gastly,74,1856640
Gastly,94,4266193
Gastly,15,13168
Gastly,35,187057
Gastly,55,749319
Gastly,75,1934816
Gastly,95,4576231
Gastly,16,16172
Gastly,36,204041
Gastly,56,791759
Gastly,76,2015311
Gastly,96,4996316
Gastly,17,19603
Gastly,37,222023
Gastly,57,835778
Gastly,77,2098197
Gastly,97,5610489
Gastly,18,23490
Gastly,38,241033
Gastly,58,881406
Gastly,78,2183561
Gastly,98,6590530
Gastly,19,27863
Gastly,39,261100
Gastly,59,928675
Gastly,79,2271504
Gastly,99,8318162
Gastly,20,32749
Gastly,40,282252
Gastly,60,977613
Gastly,80,2362150
Gastly,100,11736889
Haunter,1,0
Haunter,21,50634
Haunter,41,403886
Haunter,61,1363787
Haunter,81,3256965
Haunter,2,111
Haunter,22,58590
Haunter,42,434932
Haunter,62,1433249
Haunter,82,3385007
Haunter,3,159
Haunter,23,67340
Haunter,43,467532
Haunter,63,1505050
Haunter,83,3517401
Haunter,4,283
Haunter,24,76923
Haunter,44,501723
Haunter,64,1579233
Haunter,84,3654561
Haunter,5,520
Haunter,25,87375
Haunter,45,537544
Haunter,65,1655843
Haunter,85,3797035
Haunter,6,910
Haunter,26,98736
Haunter,46,575032
Haunter,66,1734923
Haunter,86,3945564
Haunter,7,1488
Haunter,27,111043
Haunter,47,614227
Haunter,67,1816520
Haunter,87,4101169
Haunter,8,2293
Haunter,28,124333
Haunter,48,655167
Haunter,68,1900682
Haunter,88,4265284
Haunter,9,3363
Haunter,29,138646
Haunter,49,697890
Haunter,69,1987459
Haunter,89,4439970
Haunter,10,4736
Haunter,30,154017
Haunter,50,742434
Haunter,70,2076901
Haunter,90,4628260
Haunter,11,6450
Haunter,31,170487
Haunter,51,788838
Haunter,71,2169064
Haunter,91,4834720
Haunter,12,8542
Haunter,32,188091
Haunter,52,837142
Haunter,72,2264007
Haunter,92,5066434
Haunter,13,11050
Haunter,33,206869
Haunter,53,887383
Haunter,73,2361793
Haunter,93,5334721
Haunter,14,14012
Haunter,34,226859
Haunter,54,939600
Haunter,74,2462491
Haunter,94,5658320
Haunter,15,17465
Haunter,35,248097
Haunter,55,993834
Haunter,75,2566178
Haunter,95,6069527
Haunter,16,21449
Haunter,36,270622
Haunter,56,1050122
Haunter,76,2672938
Haunter,96,6626692
Haunter,17,26000
Haunter,37,294473
Haunter,57,1108506
Haunter,77,2782871
Haunter,97,7441281
Haunter,18,31156
Haunter,38,319686
Haunter,58,1169023
Haunter,78,2896091
Haunter,98,8741124
Haunter,19,36955
Haunter,39,346301
Haunter,59,1231716
Haunter,79,3012732
Haunter,99,11032509
Haunter,20,43435
Haunter,40,374355
Haunter,60,1296624
Haunter,80,3132957
Haunter,100,15566821
Gengar,1,0
Gengar,21,76353
Gengar,41,609035
Gengar,61,2056505
Gengar,81,4911297
Gengar,2,167
Gengar,22,88350
Gengar,42,655850
Gengar,62,2161248
Gengar,82,5104376
Gengar,3,240
Gengar,23,101545
Gengar,43,705008
Gengar,63,2269520
Gengar,83,5304018
Gengar,4,427
Gengar,24,115995
Gengar,44,756566
Gengar,64,2381384
Gengar,84,5510846
Gengar,5,785
Gengar,25,131757
Gengar,45,810582
Gengar,65,2496906
Gengar,85,5725688
Gengar,6,1372
Gengar,26,148888
Gengar,46,867113
Gengar,66,2616154
Gengar,86,5949660
Gengar,7,2244
Gengar,27,167446
Gengar,47,926216
Gengar,67,2739198
Gengar,87,6184302
Gengar,8,3458
Gengar,28,187487
Gengar,48,987951
Gengar,68,2866109
Gengar,88,6431777
Gengar,9,5072
Gengar,29,209069
Gengar,49,1052374
Gengar,69,2996962
Gengar,89,6695194
Gengar,10,7143
Gengar,30,232249
Gengar,50,1119544
Gengar,70,3131835
Gengar,90,6979122
Gengar,11,9726
Gengar,31,257083
Gengar,51,1189519
Gengar,71,3270812
Gengar,91,7290452
Gengar,12,12881
Gengar,32,283630
Gengar,52,1262357
Gengar,72,3413980
Gengar,92,7639862
Gengar,13,16662
Gengar,33,311946
Gengar,53,1338117
Gengar,73,3561435
Gengar,93,8044421
Gengar,14,21129
Gengar,34,342088
Gengar,54,1416858
Gengar,74,3713281
Gengar,94,8532387
Gengar,15,26337
Gengar,35,374115
Gengar,55,1498638
Gengar,75,3869633
Gengar,95,9152462
Gengar,16,32344
Gengar,36,408082
Gengar,56,1583518
Gengar,76,4030622
Gengar,96,9992632
Gengar,17,39206
Gengar,37,444047
Gengar,57,1671556
Gengar,77,4196394
Gengar,97,11220979
Gengar,18,46981
Gengar,38,482067
Gengar,58,1762813
Gengar,78,4367122
Gengar,98,13181061
Gengar,19,55726
Gengar,39,522200
Gengar,59,1857350
Gengar,79,4543009
Gengar,99,16636324
Gengar,20,65498
Gengar,40,564504
Gengar,60,1955226
Gengar,80,4724300
Gengar,100,23473778
Onix,1,0
Onix,21,43401
Onix,41,346188
Onix,61,1168961
Onix,81,2791685
Onix,2,95
Onix,22,50220
Onix,42,372799
Onix,62,1228499
Onix,82,2901435
Onix,3,136
Onix,23,57720
Onix,43,400741
Onix,63,1290043
Onix,83,3014915
Onix,4,242
Onix,24,65934
Onix,44,430048
Onix,64,1353628
Onix,84,3132480
Onix,5,446
Onix,25,74893
Onix,45,460752
Onix,65,1419294
Onix,85,3254601
Onix,6,780
Onix,26,84631
Onix,46,492885
Onix,66,1487077
Onix,86,3381912
Onix,7,1275
Onix,27,95180
Onix,47,526481
Onix,67,1557017
Onix,87,3515287
Onix,8,1966
Onix,28,106571
Onix,48,561572
Onix,68,1629156
Onix,88,3655957
Onix,9,2883
Onix,29,118839
Onix,49,598191
Onix,69,1703536
Onix,89,3805689
Onix,10,4060
Onix,30,132015
Onix,50,636372
Onix,70,1780201
Onix,90,3967080
Onix,11,5528
Onix,31,146131
Onix,51,676147
Onix,71,1859198
Onix,91,4144046
Onix,12,7321
Onix,32,161221
Onix,52,717550
Onix,72,1940578
Onix,92,4342658
Onix,13,9471
Onix,33,177317
Onix,53,760614
Onix,73,2024394
Onix,93,4572618
Onix,14,12010
Onix,34,194450
Onix,54,805372
Onix,74,2110707
Onix,94,4849988
Onix,15,14970
Onix,35,212654
Onix,55,851857
Onix,75,2199581
Onix,95,5202452
Onix,16,18385
Onix,36,231962
Onix,56,900105
Onix,76,2291090
Onix,96,5680022
Onix,17,22285
Onix,37,252405
Onix,57,950148
Onix,77,2385318
Onix,97,6378241
Onix,18,26705
Onix,38,274017
Onix,58,1002020
Onix,78,2482364
Onix,98,7492392
Onix,19,31676
Onix,39,296829
Onix,59,1055756
Onix,79,2582342
Onix,99,9456436
Onix,20,37230
Onix,40,320876
Onix,60,1111392
Onix,80,2685392
Onix,100,13342989
Drowzee,1,0
Drowzee,21,40990
Drowzee,41,326955
Drowzee,61,1104018
Drowzee,81,2636591
Drowzee,2,89
Drowzee,22,47430
Drowzee,42,352088
Drowzee,62,1160249
Drowzee,82,2740244
Drowzee,3,128
Drowzee,23,54513
Drowzee,43,378478
Drowzee,63,1218373
Drowzee,83,2847420
Drowzee,4,229
Drowzee,24,62271
Drowzee,44,406156
Drowzee,64,1278427
Drowzee,84,2958454
Drowzee,5,421
Drowzee,25,70732
Drowzee,45,435154
Drowzee,65,1340444
Drowzee,85,3073790
Drowzee,6,736
Drowzee,26,79929
Drowzee,46,465502
Drowzee,66,1404461
Drowzee,86,3194028
Drowzee,7,1204
Drowzee,27,89892
Drowzee,47,497232
Drowzee,67,1470516
Drowzee,87,3319994
Drowzee,8,1856
Drowzee,28,100651
Drowzee,48,530373
Drowzee,68,1538648
Drowzee,88,3452849
Drowzee,9,2723
Drowzee,29,112237
Drowzee,49,564958
Drowzee,69,1608895
Drowzee,89,3594262
Drowzee,10,3834
Drowzee,30,124681
Drowzee,50,601018
Drowzee,70,1681301
Drowzee,90,3746686
Drowzee,11,5221
Drowzee,31,138013
Drowzee,51,638583
Drowzee,71,1755909
Drowzee,91,3913821
Drowzee,12,6915
Drowzee,32,152264
Drowzee,52,677686
Drowzee,72,1832768
Drowzee,92,4101399
Drowzee,13,8945
Drowzee,33,167466
Drowzee,53,718357
Drowzee,73,1911928
Drowzee,93,4318584
Drowzee,14,11343
Drowzee,34,183647
Drowzee,54,760629
Drowzee,74,1993445
Drowzee,94,4580544
Drowzee,15,14139
Drowzee,35,200840
Drowzee,55,804532
Drowzee,75,2077382
Drowzee,95,4913427
Drowzee,16,17363
Drowzee,36,219075
Drowzee,56,850099
Drowzee,76,2163807
Drowzee,96,5364465
Drowzee,17,21047
Drowzee,37,238383
Drowzee,57,897362
Drowzee,77,2252801
Drowzee,97,6023894
Drowzee,18,25221
Drowzee,38,258794
Drowzee,58,946352
Drowzee,78,2344455
Drowzee,98,7076148
Drowzee,19,29916
Drowzee,39,280339
Drowzee,59,997103
Drowzee,79,2438878
Drowzee,99,8931079
Drowzee,20,35162
Drowzee,40,303049
Drowzee,60,1049648
Drowzee,80,2536203
Drowzee,100,12601712
Hypno,1,0
Hypno,21,66307
Hypno,41,528898
Hypno,61,1785912
Hypno,81,4265074
Hypno,2,145
Hypno,22,76725
Hypno,42,569554
Hypno,62,1876874
Hypno,82,4432748
Hypno,3,208
Hypno,23,88184
Hypno,43,612244
Hypno,63,1970899
Hypno,83,4606120
Hypno,4,370
Hypno,24,100732
Hypno,44,657018
Hypno,64,2068044
Hypno,84,4785734
Hypno,5,682
Hypno,25,114420
Hypno,45,703926
Hypno,65,2168366
Hypno,85,4972308
Hypno,6,1191
Hypno,26,129297
Hypno,46,753019
Hypno,66,2271923
Hypno,86,5166810
Hypno,7,1949
Hypno,27,145413
Hypno,47,804346
Hypno,67,2378777
Hypno,87,5370578
Hypno,8,3003
Hypno,28,162818
Hypno,48,857957
Hypno,68,2488989
Hypno,88,5585491
Hypno,9,4405
Hypno,29,181560
Hypno,49,913903
Hypno,69,2602624
Hypno,89,5814247
Hypno,10,6203
Hypno,30,201690
Hypno,50,972235
Hypno,70,2719751
Hypno,90,6060816
Hypno,11,8446
Hypno,31,223257
Hypno,51,1033003
Hypno,71,2840442
Hypno,91,6331182
Hypno,12,11186
Hypno,32,246310
Hypno,52,1096257
Hypno,72,2964772
Hypno,92,6634617
Hypno,13,14470
Hypno,33,270900
Hypno,53,1162049
Hypno,73,3092825
